Date,DHC,FMC,REE
20131009,1.6957,2.6855,9.982
20131010,1.6957,2.6855,9.8654
20131011,1.591,2.6855,9.8266
20131014,1.591,,9.7489
20131015,,2.5123,9.8654
20131016,1.4863,2.5989,9.9043
20131017,1.5701,2.7288,9.9043
20131018,1.6747,2.5556,9.982
20131021,1.6747,2.5556,10.0596
20131022,1.7166,2.5989,10.1373
20131023,1.7375,2.6639,10.2538
20131024,1.7166,2.4906,10.1373
20131025,1.7375,2.4906,10.1373
20131028,,2.5989,9.982
20131029,,2.4473,10.0596
20131030,1.7375,2.4906,10.0208
20131031,1.7375,2.4906,10.0985
20131101,1.7375,2.5989,10.1373
20131104,,2.5989,10.1373
20131105,1.8213,2.7072,10.215
20131106,1.8631,2.5989,10.215
20131107,1.7794,2.5772,10.215
20131108,1.8422,2.5772,10.1762
20131111,1.8003,2.5989,10.2927
20131112,,2.5772,10.3315
20131113,1.7585,,10.3315
20131114,,2.5772,10.4092
20131115,1.8422,2.6205,10.7976
20131118,,2.7721,11.0307
20131119,1.8841,2.7505,11.0695
20131120,1.8841,2.7721,11.3025
20131121,1.9259,2.8155,11.1472
20131122,,2.8371,11.4191
20131125,1.9259,2.9237,11.2637
20131126,1.8422,2.9237,11.3025
20131127,1.8422,3.032,11.3025
20131128,1.7585,3.032,11.3414
20131129,1.8003,3.032,11.186
20131202,1.7585,3.032,11.1083
20131203,1.7585,3.032,11.5744
20131204,1.7585,3.1187,11.6521
20131205,1.7585,3.032,11.6133
20131206,1.8631,3.032,11.7686
20131209,1.8003,3.032,11.8463
20131210,1.8003,3.0753,11.7686
20131211,1.6747,2.9887,11.4191
20131212,,2.9887,11.5356
20131213,1.7794,3.032,11.4967
20131216,1.8841,3.032,11.3802
20131217,1.8841,3.032,11.4191
20131218,1.8631,2.9887,11.4967
20131219,1.8213,2.9887,11.5356
20131220,1.8422,2.9887,11.4579
20131223,1.8631,2.9671,11.4191
20131224,1.8003,2.9454,11.3025
20131225,1.8213,2.9454,11.3025
20131226,1.8003,2.9671,11.4579
20131227,1.8003,2.9887,11.4191
20131230,1.7585,2.9887,11.2249
20131231,1.8213,3.0104,11.4967
20140102,1.8213,3.0104,11.4967
20140103,1.8213,3.0104,11.5356
20140106,1.8422,3.0753,11.7298
20140107,1.8841,3.0753,11.6909
20140108,1.905,3.162,11.8075
20140109,1.8631,3.1836,12.4289
20140110,1.8631,3.2486,12.2347
20140113,1.9259,3.227,12.1959
20140114,1.9259,3.227,12.1959
20140115,1.8841,3.2053,12.3124
20140116,1.9678,3.2053,12.3124
20140117,1.8631,3.2053,12.3124
20140120,1.8841,3.1836,12.2735
20140121,2.0097,3.1836,12.5454
20140122,2.1144,3.2053,12.7008
20140123,2.1772,3.4219,12.895
20140124,2.2818,3.5302,13.2057
20140127,2.3028,3.6818,13.4776
20140206,2.3656,3.7251,13.3222
20140207,2.2818,3.6818,12.9727
20140210,2.3028,3.8117,13.2057
20140211,2.2609,3.7034,12.9338
20140212,2.3028,3.7684,13.2057
20140213,2.3028,3.7251,13.2057
20140214,2.3865,3.6168,13.2057
20140217,2.3865,3.6601,13.1669
20140218,2.3446,3.6601,13.5164
20140219,2.2818,3.7467,13.6796
20140220,2.2818,3.7467,13.0282
20140221,2.24,3.7684,13.1096
20140224,2.3865,3.79,13.3539
20140225,2.533,4.0283,13.3539
20140226,2.7005,4.1149,13.3539
20140227,2.7214,4.2882,13.1096
20140228,2.847,4.2015,13.0689
20140303,2.6796,4.0283,12.4989
20140304,2.7633,4.0932,12.4989
20140305,2.7842,4.0932,12.8246
20140306,2.7842,4.0932,12.7839
20140307,2.7424,4.1582,12.7432
20140310,2.7633,4.2448,12.9061
20140311,2.9098,4.2232,13.0282
20140312,2.847,4.2015,13.1503
20140313,2.9098,4.2015,13.2725
20140314,2.9308,4.2015,13.0282
20140317,2.9517,4.2448,12.9468
20140318,2.9308,4.2232,13.0282
20140319,2.9308,4.2935,12.9875
20140320,2.9308,4.1058,12.9875
20140321,2.9727,4.1996,13.2725
20140324,3.0983,4.2231,13.3539
20140325,3.0773,4.2231,13.1911
20140326,3.0564,4.1058,12.9061
20140327,3.0355,4.0589,12.8246
20140328,3.1192,4.0354,12.9875
20140331,3.0773,4.0354,12.7839
20140401,3.0983,3.8477,12.7432
20140402,3.0355,3.9885,12.7432
20140403,3.0983,4.0119,12.8246
20140404,3.0983,4.0354,12.7839
20140407,3.1192,4.0589,12.8246
20140408,3.1192,4.0823,12.8246
20140410,3.2029,4.0354,12.7025
20140411,3.2029,4.0119,12.5396
20140414,3.2029,3.965,12.4989
20140415,3.1401,3.9181,11.8068
20140416,3.0983,3.8712,11.359
20140417,3.0983,3.9415,11.7661
20140418,3.1192,3.9885,11.3997
20140421,3.0355,3.7304,11.1147
20140422,3.0983,3.7304,11.4811
20140423,3.0564,3.7069,11.1961
20140424,3.0773,3.7773,11.2775
20140425,3.0564,3.7539,11.3997
20140428,3.0564,,11.1961
20140429,3.0773,3.7539,11.1554
20140505,2.9517,3.6835,10.789
20140506,2.9308,3.6835,10.4633
20140507,2.9517,3.6835,10.5447
20140508,2.7842,3.6365,9.8119
20140509,2.9308,3.5896,9.7304
20140512,2.7424,3.4254,9.079
20140513,2.6796,3.4019,8.5905
20140514,2.6168,3.6131,9.079
20140515,2.7214,3.3785,8.9162
20140516,2.7633,3.2142,9.3233
20140519,2.7633,3.3785,9.649
20140520,2.868,3.2846,9.6897
20140521,2.9098,3.4019,10.3411
20140522,2.9308,3.4958,10.1376
20140523,2.8889,3.2846,10.1376
20140526,2.9308,3.4019,10.0561
20140527,2.8889,3.2846,10.3818
20140528,2.868,3.4958,10.504
20140529,2.8889,3.6365,10.3004
20140530,2.8052,3.6835,10.2597
20140602,2.8261,3.66,9.934
20140603,2.8261,3.4254,9.9747
20140604,2.7842,3.5896,9.6897
20140605,2.8052,3.5662,9.7712
20140606,2.8052,3.6365,10.3411
20140609,2.8261,3.5896,10.1783
20140610,2.7842,3.4958,10.0561
20140611,2.8052,3.6131,10.1783
20140612,2.8261,3.6365,10.1376
20140613,2.8889,3.66,10.3411
20140616,,3.6835,10.3411
20140617,2.9098,3.6835,10.5854
20140618,2.8889,3.6365,10.4633
20140619,2.9098,3.8712,10.3004
20140620,2.9936,3.8477,10.3004
20140623,2.9936,3.8477,10.1783
20140624,2.9936,3.7069,10.2597
20140625,3.0355,3.8242,10.504
20140626,2.9936,3.8242,10.6668
20140627,3.0355,3.7304,10.7076
20140630,3.0773,3.8242,10.7076
20140701,3.0773,3.7773,10.8297
20140702,3.0983,3.8946,11.1554
20140703,3.1192,3.965,11.1554
20140704,3.2239,3.9885,11.074
20140707,3.3285,3.965,11.0333
20140708,3.3285,3.9415,10.9925
20140709,3.2867,3.9181,11.2368
20140710,3.2657,3.8946,10.9925
20140711,3.2448,3.9415,10.9925
20140714,3.3076,3.9181,11.0333
20140715,3.3913,3.965,11.3183
20140716,3.2867,3.8712,11.4811
20140717,3.3495,3.9415,11.5218
20140718,3.3495,3.9415,11.5218
20140721,3.3495,3.9181,11.6032
20140722,3.3704,3.8477,11.5625
20140723,3.4751,3.8477,11.4811
20140724,3.5379,3.9415,11.5625
20140725,3.5169,4.1996,11.359
20140728,3.3913,4.27,10.9925
20140729,3.3704,4.1996,11.0333
20140730,3.3704,4.1527,10.9925
20140731,3.4123,4.27,11.1554
20140801,3.4541,4.4108,11.074
20140804,3.4541,4.7158,11.074
20140805,3.5588,5.0442,11.3183
20140806,3.6032,4.9504,11.2368
20140807,3.6699,5.2554,11.2775
20140808,3.6699,5.1615,11.1147
20140811,3.7367,5.0912,10.9111
20140812,3.6477,5.2789,10.9111
20140813,3.6032,5.2789,10.9925
20140814,3.6254,5.2085,11.0333
20140815,3.6477,5.4196,11.0333
20140818,3.6254,5.4665,11.1147
20140819,3.6254,5.7246,11.074
20140820,3.6477,5.7012,11.1554
20140821,3.7811,5.795,11.359
20140822,3.7811,5.7481,11.3183
20140825,3.9368,5.7716,11.359
20140826,4.1148,5.795,11.5625
20140827,4.048,5.795,11.644
20140828,4.0036,5.7012,11.8882
20140829,4.0258,6.1,11.9697
20140903,4.0703,6.5223,11.8882
20140904,4.2037,6.7804,11.7254
20140905,4.3372,6.8039,11.8068
20140908,4.2705,6.7335,11.8475
20140909,4.1148,6.3346,11.4404
20140910,4.2705,6.6396,11.5218
20140911,4.3594,6.7569,11.4811
20140912,4.4039,7.2262,11.644
20140915,4.6931,7.7189,11.8475
20140916,4.5819,8.2585,11.8475
20140917,4.4929,8.3289,11.7661
20140918,4.4484,7.7658,11.6847
20140919,4.4929,7.4842,11.7254
20140922,4.5596,7.6485,11.8068
20140923,4.5596,7.32,12.1325
20140924,4.6708,7.4139,12.2139
20140925,4.7153,7.6016,12.2139
20140926,4.6486,7.4608,12.0511
20140929,4.6041,7.4139,12.0104
20140930,4.7153,7.6016,12.2954
20141001,4.782,7.6485,12.6211
20141002,4.7598,7.6719,12.6211
20141003,4.7598,7.5312,12.7025
20141006,4.6708,7.6016,12.7025
20141007,4.7153,7.6954,12.5804
20141008,4.8265,7.6485,12.4582
20141009,4.8488,7.5546,12.3768
20141010,4.782,7.2966,12.1732
20141013,,,12.0918
20141014,4.5374,7.3442,11.9289
20141015,4.7153,7.0889,11.8475
20141016,4.6708,6.6069,11.4404
20141017,4.6041,6.3233,11.644
20141020,4.5596,6.7487,11.6032
20141021,4.5819,6.777,11.6032
20141022,4.6041,6.9188,11.6847
20141023,4.5819,6.692,11.5218
20141024,4.5819,6.6069,11.4404
20141027,4.4484,6.2099,11.0333
20141028,4.4484,6.4935,11.2368
20141029,4.5374,6.7203,11.4811
20141030,4.5374,6.5785,11.7254
20141031,4.6263,6.777,11.8475
20141103,4.7598,7.0889,11.8068
20141104,5.0267,7.2307,11.5625
20141105,5.2269,7.3158,11.644
20141106,5.2269,7.3725,11.6032
20141107,5.2714,7.3442,11.644
20141110,5.4048,7.3442,11.7254
20141111,5.4493,7.174,11.6847
20141112,5.4493,7.1457,11.6847
20141113,5.4048,7.1173,11.644
20141114,5.3381,7.1173,11.6032
20141117,5.2714,7.2024,11.6032
20141118,5.2046,7.0889,11.4811
20141119,5.1824,6.9472,11.3997
20141120,5.3158,6.9188,11.5625
20141121,5.1824,6.7487,11.4404
20141124,5.1157,6.692,11.2775
20141125,5.1157,6.8054,11.359
20141126,5.0934,6.6069,11.2775
20141127,5.1157,6.6069,11.2775
20141128,5.0934,6.6069,11.1961
20141201,5.1379,6.8905,11.2368
20141202,5.1157,7.0606,11.2775
20141203,5.1157,7.2024,11.4404
20141204,5.2936,7.0039,11.3997
20141205,5.2936,6.9188,11.4404
20141208,5.2936,6.7487,11.6032
20141209,5.0489,6.4084,11.359
20141210,5.1157,6.7487,11.6847
20141211,5.0267,6.7487,11.6032
20141212,5.0045,6.8905,11.6032
20141215,5.0045,6.7487,11.3997
20141216,4.871,6.692,11.2368
20141217,4.6708,6.3801,10.7483
20141218,4.9822,6.5502,10.9518
20141219,4.96,6.4368,10.8297
20141222,5.0934,6.5218,11.1147
20141223,4.9822,6.4935,11.074
20141224,4.9822,6.4368,11.1554
20141225,4.782,6.4368,11.0333
20141226,4.5819,6.3801,10.9111
20141229,4.4262,6.2666,10.9111
20141230,4.4706,6.2666,11.1961
20141231,4.5819,6.4651,11.4811
20150105,4.7153,6.5218,11.359
20150106,4.5819,6.5785,11.5625
20150107,4.6708,6.5785,11.4404
20150108,4.782,6.5785,11.3183
20150109,4.6931,6.5218,11.3997
20150112,4.6263,6.5218,11.4811
20150113,4.782,6.5218,11.5625
20150114,4.782,6.6353,11.7254
20150115,4.8043,6.6353,11.8068
20150116,4.8265,6.6636,11.6847
20150119,4.7375,6.6353,11.4811
20150120,4.6708,6.6636,11.5218
20150121,4.6708,6.9188,11.5625
20150122,4.6708,7.0889,11.6032
20150123,4.7598,6.9755,11.8475
20150126,4.7598,6.8905,11.8882
20150127,4.6263,7.0322,11.6032
20150128,4.6263,7.0606,11.8475
20150129,4.5596,7.2874,11.8475
20150130,4.5596,7.0039,11.6032
20150202,4.5374,6.9755,11.4811
20150203,4.4929,6.4935,11.3997
20150204,4.5596,6.6636,11.359
20150205,4.5374,6.692,11.5625
20150206,4.6486,6.8905,11.6032
20150209,4.5819,6.777,11.4811
20150210,4.6486,6.8621,11.6032
20150211,4.6263,6.8337,11.6847
20150212,4.6041,7.0149,11.8882
20150213,4.6041,7.1056,12.0104
20150224,4.6041,7.0451,12.0511
20150225,4.6041,7.1963,11.9656
20150226,4.6263,7.1661,11.8365
20150227,4.6486,7.0451,11.8365
20150302,4.6708,7.0451,11.7504
20150303,4.6708,7.0451,11.8795
20150304,4.871,7.3172,12.0517
20150305,4.8043,7.801,12.0086
20150306,4.8488,8.1034,12.0517
20150309,4.7598,7.922,11.9225
20150310,4.8043,7.8917,11.8795
20150311,4.871,7.7103,11.7934
20150312,4.8265,7.7103,11.8365
20150313,4.6931,7.922,11.8365
20150316,4.7598,8.1336,11.7504
20150317,4.7375,8.1336,11.7934
20150318,4.7375,8.0127,11.7073
20150319,4.6708,7.8313,11.6213
20150320,4.8043,7.8615,11.6213
20150323,4.7153,7.7708,11.4921
20150324,4.7153,7.7708,11.363
20150325,4.7153,7.9522,11.32
20150326,4.6708,8.1336,11.363
20150327,4.6041,8.0731,11.32
20150330,4.5819,7.8313,11.2339
20150331,4.6041,7.8313,11.32
20150401,4.5596,7.5591,11.1048
20150402,4.7598,7.6801,11.1908
20150403,4.7375,7.7708,11.1048
20150406,4.6486,7.6498,11.1478
20150407,4.6486,7.7708,11.2339
20150408,4.6486,7.801,11.2769
20150409,4.6486,7.8917,11.2339
20150410,4.7375,7.922,11.2769
20150413,4.7598,7.8917,11.32
20150414,4.782,7.7405,11.2339
20150415,4.782,7.7405,11.1908
20150416,4.7598,7.7405,11.32
20150417,4.7375,7.6801,11.5352
20150420,4.782,7.6801,11.4921
20150421,4.7598,7.6498,11.363
20150422,4.7598,7.7103,11.2769
20150423,4.8043,7.6196,11.2339
20150424,4.8265,7.5894,11.2769
20150427,4.8043,7.5591,11.2769
20150504,4.7598,7.1963,10.9756
20150505,4.7598,7.2265,11.0617
20150506,4.6486,7.1358,10.8895
20150507,4.6708,7.4079,10.9326
20150508,4.6931,7.3777,10.9326
20150511,4.6708,7.2568,10.9326
20150512,4.6931,7.1661,10.8895
20150513,4.6263,7.1963,10.8465
20150514,4.5797,7.1358,10.8035
20150515,4.6498,7.1056,10.6313
20150518,4.6264,6.8637,10.287
20150519,4.6498,7.1056,10.33
20150520,4.8835,7.3475,10.7604
20150521,5.0237,7.3777,10.8895
20150522,4.9068,7.6196,10.9326
20150525,4.7666,7.7103,10.9756
20150526,4.8601,7.7708,10.9756
20150527,4.8601,7.7103,10.8465
20150528,4.8601,7.4079,10.9326
20150529,4.79,7.5289,10.8895
20150601,4.9769,7.6801,10.8465
20150602,5.1405,7.4684,10.7604
20150603,5.2106,7.4382,10.7604
20150604,5.0938,7.4382,10.8465
20150605,5.3508,7.4382,11.1908
20150608,5.3041,7.4684,11.1478
20150609,5.2807,7.4987,11.0187
20150610,5.3274,7.4987,10.9326
20150611,5.2573,7.4382,11.0617
20150612,5.491,7.3172,11.0617
20150615,5.5144,7.3172,10.9756
20150616,5.5144,7.1661,11.0187
20150617,5.4676,7.1661,10.9326
20150618,5.4676,7.2568,10.9756
20150619,5.6779,7.287,11.0617
20150622,5.6078,7.2265,11.2339
20150623,5.6078,7.2265,11.2339
20150624,5.6312,7.1056,11.1908
20150625,5.6078,7.0149,11.1048
20150626,5.6312,6.9242,11.406
20150629,5.5845,7.0451,11.6643
20150630,5.7246,6.9846,11.5782
20150701,5.6545,6.8032,11.5782
20150702,5.7246,6.9242,11.6213
20150703,5.7246,6.8335,11.7934
20150706,5.7246,6.8335,11.8795
20150707,5.7246,7.0149,12.0947
20150708,5.7246,6.8939,11.9225
20150709,5.6779,7.0753,11.9225
20150710,5.6545,7.1056,11.9656
20150713,5.7013,7.0451,11.9656
20150714,5.7013,7.0149,12.0517
20150715,5.7246,6.9846,11.9656
20150716,5.7714,6.8335,12.1378
20150717,5.7714,6.9242,12.1378
20150720,5.7246,6.8032,11.8795
20150721,5.748,6.8032,11.7073
20150722,6.005,6.8032,11.9656
20150723,6.0751,6.7125,11.9656
20150724,6.0518,6.7427,12.1808
20150727,6.0751,7.1963,12.9986
20150728,6.1686,7.6196,12.8264
20150729,6.0751,7.6196,12.6543
20150730,6.0518,7.5289,12.6112
20150731,6.0751,7.4079,12.5682
20150803,6.005,6.8939,12.0947
20150804,5.9583,7.0451,12.0947
20150805,6.005,7.5289,12.353
20150806,5.9817,7.8917,12.1808
20150807,6.0518,8.2848,12.1808
20150810,6.1171,8.1941,12.6543
20150811,6.297,7.9522,12.4821
20150812,6.3227,8.0127,12.2669
20150813,6.3485,7.8615,12.0517
20150814,6.297,7.922,12.0086
20150817,6.2456,7.7405,11.7073
20150818,6.3742,7.8615,11.8365
20150819,6.4256,7.8295,12.0086
20150820,6.1685,7.9578,11.7504
20150821,6.1942,7.6369,11.6213
20150824,5.783,7.1235,10.8465
20150825,5.8858,7.3802,10.7604
20150826,5.9886,7.7011,10.9756
20150827,6.04,7.5086,11.1048
20150828,6.04,7.6369,11.2769
20150831,6.04,7.5407,11.0187
20150901,6.0143,7.4444,10.9756
20150903,6.0143,7.4444,10.8465
20150904,5.9115,7.3481,10.8035
20150907,5.9115,7.5086,10.7604
20150908,6.04,7.5086,10.8895
20150909,6.1428,7.4123,10.9756
20150910,6.1171,7.5407,10.9326
20150911,6.04,7.7011,10.8895
20150914,6.0914,7.5086,10.7174
20150915,6.1428,7.6369,10.6313
20150916,6.1428,7.5407,10.7604
20150917,6.1685,7.5728,10.7604
20150918,6.2456,7.5728,10.8895
20150921,6.2456,7.6369,10.9326
20150922,6.2199,7.669,11.1048
20150923,6.1942,7.6369,11.0187
20150924,6.2456,7.8616,11.0617
20150925,6.4256,7.7653,11.0187
20150928,6.3999,7.8936,10.9326
20150929,6.4256,8.0862,10.8465
20150930,6.4256,8.1183,10.8035
20151001,6.3485,7.9899,10.8035
20151002,6.3999,7.9899,10.7604
20151005,6.3999,8.2145,10.9326
20151006,6.5027,8.6958,11.1048
20151007,6.5541,8.5033,10.9756
20151008,6.6055,8.5996,11.1908
20151009,6.5027,8.4391,11.1478
20151012,6.5798,8.375,11.1048
20151013,6.5284,8.375,11.0187
20151014,6.5798,8.4712,10.9326
20151015,6.6055,8.9205,11.0617
20151016,6.6312,9.0488,11.2339
20151019,6.7083,9.2734,11.4491
20151020,6.7616,9.1451,11.32
20151021,6.9754,9.5622,11.1908
20151022,6.922,10.1077,11.2769
20151023,6.922,9.9473,11.32
20151026,6.8418,9.6264,11.2339
20151027,6.922,9.6585,11.4921
20151028,6.922,9.804,11.6213
20151029,6.8418,9.9855,11.6213
20151030,6.9754,9.7676,11.5352
20151102,6.8685,9.114,11.2769
20151103,7.1358,9.3682,11.4491
20151104,7.1625,9.3319,11.363
20151105,7.3496,9.4045,11.363
20151106,7.3496,9.3682,11.2339
20151109,7.3229,9.2956,11.1478
20151110,7.1625,9.1504,11.1048
20151111,7.4565,8.8962,11.0187
20151112,7.4565,9.0777,10.9326
20151113,7.5901,8.9688,10.8895
20151116,7.6169,8.7509,10.8035
20151117,7.51,8.8236,10.8895
20151118,7.5901,8.8236,10.8895
20151119,7.5901,9.1504,10.9326
20151120,7.697,9.1867,10.8895
20151123,7.697,9.0414,10.8895
20151124,7.6703,8.9688,10.9326
20151125,7.6436,9.114,10.9756
20151126,7.6436,9.0051,11.0617
20151127,7.5901,8.8599,10.9326
20151130,7.6169,8.7146,10.9326
20151201,7.51,8.7509,10.9326
20151202,7.51,8.9688,10.9756
20151203,7.2427,8.8962,10.9756
20151204,7.2694,8.9688,10.9326
20151207,7.216,8.8599,10.8035
20151208,7.2427,8.8236,10.8465
20151209,7.2962,8.8962,10.7604
20151210,7.2962,8.6783,10.7604
20151211,7.216,8.7509,10.7604
20151214,7.1625,8.7509,10.7604
20151215,7.1892,8.8599,10.8895
20151216,7.1892,8.8236,11.0617
20151217,7.1892,9.0777,11.1048
20151218,7.1625,9.5498,11.2339
20151221,7.216,9.5861,11.1478
20151222,7.2694,9.5135,10.9326
20151223,7.3496,9.223,10.8895
20151224,7.6169,9.1867,10.8895
20151225,7.4832,9.1504,10.9326
20151228,7.4565,9.2593,10.8895
20151229,7.4031,9.4408,10.8895
20151230,7.2694,9.4408,10.8035
20151231,7.51,9.3682,10.8465
20160104,7.4832,9.0777,10.8035
20160105,7.51,8.7872,10.6313
20160106,7.6703,9.0777,10.6743
20160107,7.5367,8.8236,10.5883
20160108,7.5634,8.6057,10.4161
20160111,7.5901,8.7146,10.4161
20160112,7.8307,8.7509,10.7174
20160113,7.9108,8.5694,10.8465
20160114,7.9108,8.5395,10.8035
20160115,7.8841,8.18,10.6313
20160118,7.8039,7.8653,10.1578
20160119,7.8039,8.2249,10.33
20160120,7.9376,8.2249,10.2439
20160121,8.1247,7.8653,10.0718
20160122,8.0445,7.6856,10.2009
20160125,7.9376,8.18,10.5452
20160126,7.9376,8.0901,10.6313
20160127,7.9376,8.0901,10.6743
20160128,7.9643,8.18,10.5883
20160129,7.9643,8.5395,10.8895
20160201,8.0178,8.4496,10.8465
20160202,8.0979,8.3597,10.9326
20160203,7.9376,8.18,10.8895
20160204,7.9108,8.3148,10.8895
20160205,7.8841,8.2699,10.9756
20160215,7.991,8.2699,11.1048
20160216,7.8574,8.18,11.0187
20160217,7.9108,8.135,11.1478
20160218,7.9108,8.0901,11.1478
20160219,7.8841,8.2249,11.0187
20160222,7.9108,8.3148,11.0617
20160223,7.9376,8.3148,11.0617
20160224,7.8307,8.2249,11.1478
20160225,7.8574,8.2249,11.0617
20160226,7.9643,8.0451,11.0616
20160229,7.9643,8.0451,10.972
20160301,8.4988,8.0451,11.6438
20160302,8.6859,7.9552,11.4646
20160303,8.5523,8.18,11.1959
20160304,8.6859,8.0901,11.3303
20160307,8.3652,8.6294,11.2407
20160308,8.3117,9.1688,11.1512
20160309,8.3117,9.0789,11.0616
20160310,8.4988,9.0339,11.0616
20160311,8.7393,9.3036,11.1064
20160314,8.6859,9.753,11.1512
20160315,8.6324,9.3485,11.0168
20160316,8.5523,9.2586,11.0616
20160317,8.4988,9.2137,11.1959
20160318,8.4988,9.0789,11.1512
20160321,8.4988,9.2586,11.0616
20160322,8.6859,9.4384,11.0168
20160323,9.1937,9.3485,11.0616
20160324,8.9799,9.3485,11.0616
20160325,9.0066,9.3485,10.972
20160328,9.4609,9.3485,10.9272
20160329,9.354,9.2586,10.9272
20160330,9.5411,9.2137,11.0168
20160331,9.4075,9.0789,10.9272
20160401,9.4075,9.3935,10.7929
20160404,9.3006,9.3935,10.7033
20160405,9.4342,9.4384,10.6585
20160406,9.4609,9.3485,10.7033
20160407,9.6213,9.9778,10.7033
20160408,9.6748,10.2474,10.6138
20160411,9.6748,10.0227,10.6585
20160412,10.1291,9.9328,10.6585
20160413,10.236,9.6631,10.569
20160414,10.2093,9.798,10.569
20160415,10.3162,9.8879,10.4346
20160419,9.6213,9.3935,10.2555
20160420,9.8351,9.2137,10.2107
20160421,9.942,9.4834,10.3003
20160422,9.7817,9.6182,10.6585
20160425,9.942,9.3036,10.6138
20160426,10.0489,9.3485,10.6585
20160427,9.9687,9.4834,10.6138
20160428,9.9153,9.3935,10.569
20160429,9.9153,9.3935,10.569
20160504,9.8084,9.7081,10.5242
20160505,9.8084,9.6631,10.6585
20160506,9.5946,9.6182,10.7481
20160509,9.3808,9.4384,10.6138
20160510,9.5144,9.3485,10.569
20160511,9.4877,9.3036,10.7634
20160512,9.354,9.3036,10.7119
20160513,9.1135,9.1238,10.6089
20160516,9.1135,8.989,10.5574
20160517,9.1402,8.8541,10.7634
20160518,9.1135,8.944,10.7634
20160519,9.1135,9.1238,10.7119
20160520,9.1135,9.0339,10.7119
20160523,9.2471,9.5733,10.6604
20160524,9.167,9.3935,10.7119
20160525,9.354,9.5733,10.8149
20160526,9.3006,9.4384,10.7119
20160527,9.167,9.3935,10.7634
20160530,9.0868,9.3485,10.7634
20160531,9.167,9.3036,10.6604
20160601,9.4877,9.5733,10.6604
20160602,9.7549,9.5283,10.6604
20160603,9.7549,9.4384,10.6604
20160606,9.7282,9.3485,10.6089
20160607,9.6748,9.3036,10.7119
20160608,9.7015,9.3485,10.7634
20160609,10.0222,9.8879,10.7119
20160610,10.1558,10.0676,11.0723
20160613,10.1291,9.9778,10.9693
20160614,10.1291,10.6519,10.9693
20160615,10.1024,10.8767,10.9693
20160616,10.2627,10.7868,10.8663
20160617,10.2627,10.9216,10.7634
20160620,10.4231,10.8317,10.7119
20160621,10.7171,10.9216,10.8663
20160622,10.7171,11.5508,11.0208
20160623,10.9041,11.4609,10.9693
20160624,10.6636,10.8317,10.6089
20160627,10.236,10.5171,10.4029
20160628,10.3429,10.2474,10.5059
20160629,10.5567,10.607,10.5574
20160630,10.5567,10.6519,10.5574
20160701,10.6369,11.0564,10.5059
20160704,10.6102,11.1014,10.6604
20160705,10.4231,10.9665,10.6089
20160706,10.3162,10.9216,10.7119
20160707,10.3696,11.0115,10.7119
20160708,10.3696,10.7418,10.6089
20160711,10.236,10.3373,10.5059
20160712,10.236,10.5171,10.5574
20160713,10.1825,10.3373,10.6604
20160714,9.7549,10.4722,10.6604
20160715,9.8886,10.3373,10.7634
20160718,10.2627,10.3373,10.7119
20160719,10.2093,10.2474,10.6089
20160720,10.2093,10.0227,10.5574
20160721,10.1825,9.6631,10.5574
20160722,10.0222,10.2924,10.5574
20160725,10.1825,10.1126,10.6089
20160726,10.2627,9.9778,10.5059
20160727,10.2894,10.0227,10.5059
20160728,10.2627,9.9328,10.8149
20160729,10.2894,9.8879,10.6089
20160801,10.5033,9.753,10.4029
20160802,10.5033,9.1238,10.2999
20160803,10.4231,9.2137,10.0939
20160804,10.4231,9.0789,10.1969
20160805,10.4231,8.989,9.9909
20160808,10.7171,9.0789,10.1969
20160809,10.824,9.4384,10.3514
20160810,10.824,9.6182,10.4029
20160811,10.8507,9.5733,10.4544
20160812,10.8507,9.5283,10.4544
20160815,10.824,9.4384,10.6604
20160816,10.7438,9.6182,10.6089
20160817,10.6903,9.6182,10.6089
20160818,10.7036,9.6182,10.4029
20160819,10.7036,9.4384,10.4029
20160822,10.583,9.4834,10.4029
20160823,10.6131,9.4834,10.4029
20160824,10.583,9.5283,10.4544
20160825,10.5528,9.5283,10.4029
20160826,10.5528,9.6182,10.4544
20160829,10.4322,9.6631,10.2999
20160830,10.4322,9.6182,10.2999
20160831,10.4322,10.2474,10.3514
20160901,10.5528,10.2025,10.3514
20160905,10.4021,10.5171,10.2484
20160906,10.2513,10.3373,10.6089
20160907,10.2212,10.2924,10.6089
20160908,10.4021,10.2474,10.5059
20160909,10.4021,10.1126,10.5059
20160912,10.2513,9.9328,10.5574
20160913,10.2513,9.753,10.5574
20160914,10.2513,9.5283,10.5316
20160915,10.2513,9.5508,10.4286
20160916,10.2212,9.5733,10.4801
20160919,10.4021,9.4384,10.8149
20160920,10.4322,9.4834,10.8149
20160921,10.7639,9.6182,10.8149
20160922,10.8544,9.7306,11.1753
20160923,10.8544,9.7306,11.4071
20160926,10.8544,9.6182,11.6903
20160927,10.8242,9.6182,11.5101
20160928,10.6433,9.7081,11.3813
20160929,10.6433,9.8879,11.3298
20160930,10.779,10.2474,11.1238
20161003,11.2463,10.2924,10.9951
20161004,11.5177,10.1126,10.9178
20161005,11.7137,10.225,10.9693
20161006,11.6986,10.2025,10.8921
20161007,11.9096,10.1351,10.8149
20161010,11.8795,10.1351,10.6861
20161011,12.0001,10.2699,11.0208
20161012,11.9096,10.5396,10.9693
